,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2009-08-14,0.14289397027818157,-7.119998931884766,0.0072907982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-08-21,0.13996021292430189,-7.119998931884766,0.0035317133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-08-28,0.11876056602095134,-7.119998931884766,-0.015019805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-09-04,0.012492410010210925,-7.119998931884766,-0.113083035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-09-11,-0.15649352775606837,-7.670000076293945,-0.29585668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-09-18,-0.1776556289894711,-7.670000076293945,-0.31507945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-09-25,-0.20649893562620134,-7.670000076293945,-0.34561273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-10-02,2.0523271937774297,-7.670000076293945,-0.40782607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-10-09,1.688060783657778,-8.970001220703125,-0.36932266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-10-16,1.6681132794049085,-8.970001220703125,-0.4050793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-10-23,1.606592193440202,-8.970001220703125,-0.42905134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-10-30,0.7105649674150505,-8.970001220703125,-0.37770745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-11-06,0.25056268496501977,5.0,-0.06819997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-11-13,0.22784160760511385,5.0,-0.088645376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-11-20,0.20076737853944943,5.0,-0.11460315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-11-27,0.6989961394225785,5.0,-0.14541501,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-12-04,0.7377949543940845,5.0,-0.121106826,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-12-11,0.8979733977082818,0.3100013732910156,-0.052589886,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-12-18,0.9020483320888485,0.3100013732910156,-0.047103472,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2009-12-25,0.9073712271164287,0.3100013732910156,-0.038696002,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2010-01-01,0.920370756358344,0.3100013732910156,-0.02747063,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2010-01-08,1.1064503800717846,-9.100000381469727,-0.121155635,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2010-01-15,1.1261225077723225,-9.100000381469727,-0.09912727,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2010-01-22,1.1218624983286931,-9.100000381469727,-0.09881447,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2010-01-29,1.0810690254223654,-9.100000381469727,-0.13588941,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2010-02-05,0.821643566412003,14.310001373291016,-0.29880008,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2010-02-12,3.3606703122658805,14.310001373291016,-0.33633474,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2010-02-19,2.694634909373969,14.310001373291016,-0.37555563,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2010-02-26,2.1739835854133904,14.310001373291016,-0.41003963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2010-03-05,0.6492589784561464,14.310001373291016,-0.43138352,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2010-03-12,-0.9089734369919354,10.639999389648438,-0.419243,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2010-03-19,-0.8901559643962822,10.639999389648438,-0.3950397,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
