,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2004-12-17,4.271515087444971,20.8754825592041,1.4867146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-12-24,4.358704736314994,20.8754825592041,1.5429407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-12-31,4.592246161540112,20.8754825592041,1.6828727,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-01-07,2.8218435958226644,-7.849433898925781,1.9215031,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-01-14,2.8533023903992727,-7.849433898925781,1.9606355,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-01-21,2.9037700855451023,-7.849433898925781,2.0145242,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-01-28,2.9346907305811887,-7.849433898925781,2.0427196,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-02-04,3.2941731113823485,-9.9422025680542,1.8770634,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-02-11,3.3377448323976466,-9.9422025680542,1.9184955,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-02-18,3.3460373863331414,-9.9422025680542,1.9280686,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-02-25,3.366901870114517,-9.9422025680542,1.9493061,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-03-04,3.2323996908093777,-9.9422025680542,1.8291615,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-03-11,3.0726383907802184,18.526704788208008,1.719467,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-03-18,2.957998376657337,18.526704788208008,1.6519041,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-03-25,2.858278576982896,18.526704788208008,1.5884475,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-04-01,2.888563727870328,18.526704788208008,1.568593,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-04-08,2.447474050669541,9.592124938964844,1.6428819,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-04-15,2.4605907906533386,9.592124938964844,1.6596379,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-04-22,2.4710041338414133,9.592124938964844,1.6744672,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-04-29,2.5897562385496897,9.592124938964844,1.750895,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-05-06,2.8386941432528348,11.833130836486816,1.6764855,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-05-13,2.94363814126183,11.833130836486816,1.750721,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-05-20,3.0198849705170474,11.833130836486816,1.8295319,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-05-27,3.0611117572831734,11.833130836486816,1.8710091,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-06-03,3.0791150778165277,11.833130836486816,1.8503649,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-06-10,2.16295431492183,5.804775714874268,1.8803583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-06-17,6.925233909449444,5.804775714874268,1.9261057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-06-24,6.956972215824718,5.804775714874268,1.953308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-07-01,7.0374801124668185,5.804775714874268,1.9794044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-07-08,6.339602606783392,-9.869013786315918,2.0611923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-07-15,6.382088294854948,-9.869013786315918,2.0920796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-07-22,6.378780723442573,-9.869013786315918,2.1121695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-07-29,6.3525259854244265,-9.869013786315918,2.1267648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-08-05,6.406689360102967,-9.869013786315918,2.0966573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-08-12,4.590367657593516,-14.39372730255127,2.2123647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-08-19,4.473013761814393,-14.39372730255127,2.1867154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-08-26,4.314819099751185,-14.39372730255127,2.143751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-02,4.190352568897101,-14.39372730255127,2.1931229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-09,7.576468127650841,0.7564566135406494,2.411755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-16,7.443353342763892,0.7564566135406494,2.3661416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-23,7.289047936470883,0.7564566135406494,2.3038254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-30,7.063063249299682,0.7564566135406494,2.2842813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-07,6.482348632454065,13.302556991577148,2.2152932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-14,6.291709145507731,13.302556991577148,2.1853046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-21,6.0817811622208096,13.302556991577148,2.159445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-28,5.801286496208714,13.302556991577148,2.1324732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-11-04,5.660083595758794,13.302556991577148,2.103735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-11-11,4.70611620388932,3.0175728797912598,2.2677457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
