"","E_wti_fut_tr","E_sptr","E_ustreas","E_us6mo_tr","E_energy","r_wti_fut_tr","r_sptr","r_ustreas","r_us6mo_tr","r_energy"
"2018-09-25",0.0567815244213074,0.0286207403207214,0.0101796308218225,0,0.0408572627667374,0.459088938621685,0.204926777696045,-0.0551938651533759,0,0.207434105510703
"2018-09-26",0.0565969992971026,0.028713155551141,0.0101946310103794,0,0.0407177842444944,0.436918034704328,0.190732587667381,-0.0496139207276489,0,0.192595260065728
"2018-09-27",0.0568670732777877,0.0288930016500299,0.0101575209163136,0,0.0408331835435013,0.441518645400681,0.190211329118208,-0.0472200711583959,0,0.188312422346757
"2018-09-28",0.0572305916912331,0.028919377046486,0.0101638356646292,0,0.0407136646620903,0.436002743237953,0.18942647932641,-0.0459229677365376,0,0.175477535433237
"2018-10-01",0.0581448660952403,0.0290454635300039,0.0101254112780568,0,0.0411763522680649,0.452054856135638,0.193803136865027,-0.0472338332476631,0,0.18348371982219
"2018-10-02",0.0581008130668223,0.0290268603227874,0.0101732181943521,0,0.0411547727815633,0.449316169616904,0.191420741796755,-0.0457687826094171,0,0.180491053205253
"2018-10-03",0.0572843566773171,0.0289965020995489,0.0104257118215747,0,0.04087976036394,0.466715808077221,0.190589639099023,-0.0499046933724437,0,0.184188295925334
"2018-10-04",0.0585416769186633,0.0293414732198854,0.0104865338305731,0,0.0410783693945663,0.448414139233822,0.181484405523577,-0.0512417165841222,0,0.175601624135497
"2018-10-05",0.0586410030761996,0.0294641689935952,0.0104973008431689,0,0.0412791525995693,0.43270384479898,0.175286845945051,-0.0513165903904487,0,0.159997093455106
"2018-10-10",0.0607287360299054,0.0322809466865755,0.0105335480784239,0,0.0433715223016577,0.411614941828919,0.145393371567922,-0.0525966131661394,0,0.136148202425454
"2018-10-11",0.0599579632970777,0.0318800447869144,0.0105951738460358,0,0.0425916735227212,0.379091815390068,0.124104295202713,-0.0484913461924638,0,0.0995118779915587
"2018-10-12",0.0582758708146372,0.0327874407705773,0.0104303041414082,0,0.0419882025677958,0.353455718098955,0.140590658957977,-0.0511840889278432,0,0.0903095816998987
"2018-10-15",0.0581138569133398,0.0327903645928477,0.0104202973535399,0,0.0419496963081544,0.36610675843597,0.134509098924519,-0.0518024649542204,0,0.0918661175414445
"2018-10-16",0.0584736855276276,0.034694573550025,0.0102300083884451,0,0.0427780402745477,0.36317026659803,0.151896191381365,-0.0470171176771456,0,0.0981227770613012
"2018-10-17",0.0590760682202812,0.0346667901180185,0.0102407476744147,0,0.0428426216921774,0.345581054255172,0.150219113626867,-0.048481269994028,0,0.0875225283242699
"2018-10-18",0.0593245730030522,0.0348363007124229,0.0102204354712077,0,0.042943014341002,0.32921429731677,0.132143289267196,-0.0478503985136212,0,0.0795462896374861
"2018-10-19",0.0589435232057604,0.0348951674798728,0.0102119082829977,0,0.0429069956926586,0.358542537167606,0.127881297207985,-0.0490121113213369,0,0.0788780867078973
"2018-10-22",0.0588756510188301,0.0348504286575285,0.0102108415173862,0,0.0427028378904629,0.362967787554169,0.121354840557187,-0.0488254984056546,0,0.0644110492037959
"2018-10-23",0.0589187284528983,0.0348891715771975,0.010188741516493,0,0.0426835666699479,0.32943697423769,0.114529427297024,-0.0470949807659018,0,0.0413306083975262
"2018-10-24",0.0585083416711638,0.0352716953798944,0.0101431447583186,0,0.0430738871614641,0.319083907110022,0.0777953312383765,-0.0441553939828001,0,0.0108058985134449
"2018-10-25",0.0576311855568205,0.0364448632613867,0.0101008929915301,0,0.0430923884779032,0.356235457366737,0.097126762005514,-0.0436740295797999,0,0.0249126861444307
