Dates,FutRet,xomRet,bpRet,rdsaRet,gb03,DSpot
9/17/2009,0.1603,-0.7108,0.2745,1.238,0.092,72.47
9/18/2009,-0.9869,0.2148,-0.0182,-1.0482,0.084,72.04
9/21/2009,-3.4213,-0.6001,-0.6936,0.681,0.089,69.71
9/22/2009,3.152,0.3737,1.8011,0.6513,0.102,71.55
9/23/2009,-5.0027,-1.1886,-2.0762,-0.8711,0.096,68.97
9/24/2009,-3.302,-0.1014,-1.9358,-1.2302,0.094,65.89
9/25/2009,0.0883,-0.3337,-0.5076,-0.6101,0.101,66.02
9/28/2009,1.5,1.2955,1.2094,1.5857,0.091,66.84
9/29/2009,-0.5795,-0.7472,0.0934,-0.3021,0.126,66.71
9/30/2009,5.4795,-0.666,-0.7088,-1.2626,0.113,70.61
10/1/2009,0.1105,-1.9531,-2.724,-0.9974,0.099,70.82
10/2/2009,-0.9937,-1.0257,-2.0278,-1.3175,0.093,69.95
10/5/2009,0.8642,1.502,1.3996,-0.4188,0.093,70.41
10/6/2009,0.995,1.5981,2.0607,2.3922,0.074,70.88
10/7/2009,-1.5873,0.0146,-0.5143,-0.7445,0.063,69.57
10/8/2009,2.0022,0.5534,1.0147,0,0.063,71.69
10/9/2009,1.3086,0.3186,-0.9287,0.4139,0.069,71.77
10/12/2009,1.4263,1.2415,0.7079,1.3138,0.066,73.27
10/13/2009,1.2205,0.1854,0.076,-0.4322,0.064,74.15
10/14/2009,1.2058,2.2488,1.8603,2.4259,0.071,75.18
10/15/2009,3.367,1.5312,2.0499,0.3989,0.058,77.58
10/16/2009,1.353,0.2468,0.4565,1.7383,0.062,78.53
10/19/2009,0.7664,0.6838,2.5268,2.0991,0.066,79.61
10/20/2009,-0.9078,-0.815,-0.3901,-0.1195,0.08,79.09
10/21/2009,2.3273,0.3972,0.4272,1.1728,0.069,81.37
10/22/2009,0.3387,1.5414,0.3899,-1.2538,0.049,81.19
10/23/2009,-1.3504,-1.1687,-2.154,-0.3594,0.056,80.5
10/26/2009,-1.9066,-0.4621,0.1083,0.2885,0.055,78.68
10/27/2009,1.1463,2.2941,4.2177,2.5653,0.076,79.55
10/28/2009,-2.7839,-1.4284,-1.7295,-0.935,0.064,77.46
10/29/2009,3.6493,0.1625,2.6047,-1.9349,0.053,79.87
10/30/2009,-3.8631,-3.0963,-2.8816,-2.743,0.05,77
11/2/2009,1.6531,0.6697,1.148,-0.5443,0.044,78.13
11/3/2009,1.6262,-0.5683,0.4889,0.4726,0.051,79.6
11/4/2009,0.9109,-0.6133,0.0521,1.0374,0.049,80.4
11/5/2009,-0.4635,1.683,1.6499,0.9692,0.039,79.62
11/6/2009,-2.6961,0.1103,-0.1709,-0.3938,0.047,77.43
11/9/2009,2.0151,0.9507,2.5672,2.0756,0.049,79.43
11/10/2009,-0.2222,-0.3294,0.0667,0.3147,0.063,79.05
11/11/2009,0.3464,0.4132,-1.353,0.4102,0.061,79.28
11/12/2009,-3.1566,-1.3853,-1.8172,-0.2644,0.056,76.94
11/13/2009,-0.382,0.7928,1.8858,0.2892,0.057,76.35
11/16/2009,2.9908,2.7046,1.5596,1.3695,0.061,78.9
11/17/2009,0.4716,0.8061,0.405,0.0711,0.059,79.14
11/18/2009,0.4694,0.3199,-0.437,-0.5211,0.025,79.58
11/19/2009,-2.4834,-0.8237,-1.0297,-1.6429,0.01,77.46
11/20/2009,-0.6051,-0.3617,-1.3645,-1.6945,0.01,76.72
11/23/2009,-0.1015,1.7747,1.4007,2.167,0.015,77.56
11/24/2009,-2.0315,0.3567,0.1364,-0.5061,0.041,76.02
11/25/2009,2.3847,0.6582,0.8515,0.0969,0.04,77.96
11/26/2009,2.3847,0.6582,0.8515,-2.8316,0.04,77.96
11/27/2009,-2.5316,-2.0923,-1.8744,0.7472,0.02,76.05
11/30/2009,1.6883,0.2671,-1.6004,-2.1508,0.052,77.28
12/1/2009,1.2005,1.2921,2.4484,2.1223,0.051,78.37
12/2/2009,-1.9687,-0.3288,0.1024,0.4453,0.044,76.6
12/3/2009,-0.8239,-1.0555,-1.7394,-0.2709,0.042,76.46
12/4/2009,-0.4933,-0.9868,0.4165,1.9511,0.044,75.47
12/7/2009,-2.1915,-0.6465,0.5358,-0.3149,0.02,73.93
12/8/2009,-1.7071,-1.1116,-1.9426,-1.1908,0.025,72.62
12/9/2009,-2.6594,-0.2193,-0.5961,-0.5657,0.025,70.67
12/10/2009,-0.3903,-0.5358,-0.5467,-0.0989,0.025,70.54
12/11/2009,-0.6997,0.5939,0.1064,0.3714,0.025,69.87
12/14/2009,0.2818,-4.3114,0.5669,0.7893,0.025,69.51
12/15/2009,0.9837,-0.7462,-0.5989,-0.2203,0.046,70.69
12/16/2009,2.2544,-1.0698,1.081,0.6132,0.039,72.66
12/17/2009,-1.0343,-0.3069,-1.9986,-0.902,0.042,72.65
12/18/2009,0.8251,-0.0147,0.5009,-0.4182,0.042,73.36
12/21/2009,-1.3639,0.4398,1.8868,2.0257,0.047,72.47
12/22/2009,1.1062,0.0876,0.4193,1.6223,0.075,74.4
12/23/2009,3.2276,-0.4521,0.7481,0.7386,0.059,76.67
12/24/2009,1.2189,0.586,0.5698,0.1892,0.045,78.05
12/25/2009,1.2189,0.586,0.5698,0.1892,0.045,78.05
12/28/2009,1.7277,0.6117,0.6696,0.0944,0.061,78.77
12/29/2009,-0.0515,-0.3474,-0.9893,0.0472,0.092,78.87
12/30/2009,0.7724,-0.1017,0.1895,-0.3772,0.046,79.28
12/31/2009,0.3577,-0.8434,-0.3267,-0.142,0.053,79.36
1/1/2010,0.3577,-0.8434,-0.3267,-0.142,0.061,79.36
1/4/2010,2.5204,1.4078,2.0355,2.2749,0.06,81.51
1/5/2010,0.3477,0.3905,0.7101,0.6719,0.066,81.77
1/6/2010,1.3858,0.8643,0.5204,-0.7135,0.054,83.18
1/7/2010,-0.6102,-0.3142,-0.0334,-0.3013,0.049,82.66
1/8/2010,0.5157,-0.4011,0.2339,-0.5813,0.045,82.75
1/11/2010,-0.9528,1.122,3.15,0.3274,0.025,82.52
1/12/2010,-2.2447,-0.4979,-0.6302,-1.3054,0.044,80.79
1/13/2010,-1.0598,-0.4003,0.4878,-0.7085,0.054,79.65
1/14/2010,-0.3826,0.0144,-0.1133,-0.0714,0.056,79.39
1/15/2010,-1.6897,-0.818,-0.1458,-0.2618,0.057,78
1/18/2010,-1.6897,-0.818,-0.1458,0.6444,0.059,78
1/19/2010,1.3802,0.2315,1.1032,1.4228,0.049,79.02
1/20/2010,-2.6715,-1.7901,-2.0218,-0.4442,0.051,77.62
1/21/2010,-1.7155,-1.955,-2.4402,-1.2447,0.044,76.08
1/22/2010,-2.4168,-0.8996,-2.8538,-1.6885,0.049,74.54
1/25/2010,1.2933,-0.3782,1.175,-0.4838,0.049,75.26
1/26/2010,-0.8422,0.1063,-0.1025,0.6077,0.066,74.71
1/27/2010,-1.1507,-0.5765,-0.7352,-1.1114,0.074,73.67
1/28/2010,0.2217,-0.885,-1.2573,-1.808,0.074,73.64
1/29/2010,-1.4381,-0.8159,-2.1106,0.4976,0.074,72.89
2/1/2010,3.0303,2.7161,1.9779,0.3466,0.089,74.43
2/2/2010,2.2015,1.1786,-3.0928,0.8882,0.092,77.23
2/3/2010,0.3241,-0.5376,-0.5229,-0.2446,0.092,76.98
2/4/2010,-4.9137,-2.8228,-3.0633,-2.2064,0.089,73.14
2/5/2010,-1.648,0.1236,-0.561,-0.8523,0.09,71.19
2/8/2010,-0.3408,-0.0463,-1.4103,1.1631,0.094,71.89
2/9/2010,3.1918,1.3209,2.2506,-0.2749,0.106,73.75
2/10/2010,0.8285,-0.5368,0.0746,-0.0411,0.104,74.52
2/11/2010,0.7395,0.6014,2.1435,2.2658,0.098,75.28
2/12/2010,-1.2779,-0.6744,-0.2372,-0.9211,0.092,74.13
2/15/2010,-1.2779,-0.6744,-0.2372,0.2261,0.092,74.13
2/16/2010,4.076,2.284,2.3413,1.1782,0.091,77.01
2/17/2010,0.4763,-0.7846,-1.555,0.5699,0.092,77.33
2/18/2010,2.0016,0.3041,0.9218,0.7145,0.112,79.06
2/19/2010,0.9295,-0.1364,-0.8038,0.2446,0.099,79.81
2/22/2010,-0.1535,-0.7135,-0.0921,-0.4392,0.089,80.16
2/23/2010,-1.7935,-0.7034,-1.8986,-0.7598,0.115,78.86
2/24/2010,1.7219,0.9393,0.6764,0.5186,0.115,80
2/25/2010,-2.257,-0.6255,-1.2878,-2.113,0.12,78.17
2/26/2010,1.863,-0.2149,0.605,0.4769,0.12,79.66
3/1/2010,-1.2107,0.6154,1.4471,2.0984,0.128,78.7
3/2/2010,1.1734,0.1376,0.0371,0.6117,0.13,79.68
3/3/2010,1.5464,-0.0916,1.5926,0.4864,0.14,80.87
3/4/2010,-0.6345,-0.0459,0.4192,0.1452,0.14,80.21
3/5/2010,1.788,1.6361,1.2525,0.9425,0.148,81.5
3/8/2010,-0.1506,0.015,0.6992,0.1436,0.15,81.87
3/9/2010,-0.6032,0.4513,-0.2314,0.4303,0.155,81.49
3/10/2010,0.885,0.6589,0.2677,0.8807,0.15,82.09
3/11/2010,0.3759,0,0.7297,0.0708,0.15,82.11
3/12/2010,-1.3483,-0.6248,0.4594,0.1179,0.147,81.24
3/15/2010,-1.7211,-0.7485,-0.4924,-0.7537,0.15,79.8
3/16/2010,2.4723,0.4072,1.0604,1.7086,0.165,81.7
3/17/2010,1.1058,1.1867,1.6964,2.0532,0.152,82.93
3/18/2010,-0.7706,0.0445,0,0.0914,0.15,82.2
3/19/2010,-1.8036,-0.5194,-0.7911,-1.3933,0.149,80.68
3/22/2010,0.9184,-0.1044,-0.5894,-0.2548,0.142,81.25
3/23/2010,0.3539,-0.0299,1.0462,0.418,0.135,81.91
3/24/2010,-1.9144,-0.6721,-1.2425,0.1388,0.138,80.61
3/25/2010,-0.1027,-0.3008,-1.2231,-0.485,0.135,80.53
3/26/2010,-0.1799,0.362,0.283,-0.6498,0.14,80
3/29/2010,2.9101,1.1422,0.3528,-0.3737,0.131,82.17
3/30/2010,-0.025,-0.3715,-0.1055,0.4455,0.155,82.37
3/31/2010,0.8511,-0.1044,0.4223,-0.0233,0.155,83.76
4/1/2010,2.3579,0.9406,1.174,1.5643,0.157,84.87
4/2/2010,2.3579,0.9406,1.174,1.5643,0.162,84.87
4/5/2010,2.0126,0.8579,1.3336,1.5643,0.165,86.62
4/6/2010,-0.1188,-0.4253,1.4527,1.954,0.168,86.84
4/7/2010,-1.1899,-0.8247,-0.9771,-0.4284,0.165,85.88
4/8/2010,-0.1927,0.7722,0.3232,-0.1585,0.16,85.39
4/9/2010,-0.6515,1.3263,0.8309,1.7464,0.152,84.92
4/12/2010,-0.5829,-0.0727,-0.2018,-0.2675,0.14,84.34
4/13/2010,-0.0977,-0.0728,-0.0843,-0.38,0.155,84.05
4/14/2010,2.1277,-0.0728,1.1975,1.4359,0.155,85.84
4/15/2010,-0.1197,-0.5101,0.95,0.6415,0.155,85.51
4/16/2010,-2.6612,-0.4834,-1.1392,-1.0769,0.156,83.24
4/19/2010,-1.2069,0.4416,-0.668,0.1555,0.151,81.45
4/20/2010,0.4737,1.0846,1.6812,1.7524,0.151,83.45
4/21/2010,-0.0744,-0.0725,-0.6448,0.1526,0.15,83.68
4/22/2010,0.0745,-0.5223,-0.8987,-0.6313,0.155,83.7
4/23/2010,1.6129,0.9918,0.5542,0.3505,0.155,85.12
4/26/2010,-1.4652,0.0722,-3.2899,0.6767,0.155,84.2
4/27/2010,-2.4287,-1.4721,-2.7284,0.4987,0.15,82.44
4/28/2010,1.524,1.3476,1.793,1.6397,0.157,83.22
4/29/2010,2.677,-0.766,-8.3362,-0.4458,0.157,85.17
4/30/2010,0.7066,-1.2962,-0.7801,0.5117,0.159,86.15
5/3/2010,0.3145,0.1033,-3.7584,-0.3182,0.165,86.19
5/4/2010,-4.2451,-2.0195,2.0124,-2.5963,0.166,82.74
5/5/2010,-3.5013,-0.4513,-0.4102,-0.6537,0.151,79.97
5/6/2010,-3.5242,-3.4457,-1.2904,-1.7841,0.11,77.11
5/7/2010,-1.7583,-0.2974,-2.5272,-3.4514,0.125,75.11
5/10/2010,2.5337,2.4019,-0.6319,3.6453,0.15,76.8
5/11/2010,-1.2624,-0.5059,-0.0205,0.4992,0.157,76.37
5/12/2010,0.0272,0.6981,-0.4924,-0.3161,0.155,75.65
5/13/2010,-1.7405,-0.2619,-0.8247,0.1359,0.16,74.4
5/14/2010,-3.6535,-1.7609,-2.5572,-1.606,0.15,71.61
5/17/2010,-2.6716,-0.5189,-0.6401,-0.1379,0.156,70.08
5/18/2010,-1.2102,-0.7587,-2.5553,0.7597,0.17,69.41
5/19/2010,0.1195,-0.5415,-0.2424,-2.3761,0.167,69.87
5/20/2010,-3.9093,-3.3947,-1.5242,-0.1404,0.16,68.01
5/21/2010,0.2174,0.9117,-1.6151,-2.1795,0.157,70.04
5/24/2010,-0.3099,-1.1334,-4.56,-0.4312,0.15,70.21
5/25/2010,-0.9947,-0.7975,1.6722,-0.3609,0.163,68.75
5/26/2010,2.3234,-0.6699,-0.3524,0.4588,0.165,71.51
5/27/2010,5.2777,3.625,7.0031,2.6442,0.165,74.55
5/28/2010,-0.7899,-1.6271,-5.3548,-0.0234,0.16,73.97
5/31/2010,-0.7899,-1.6271,-5.3548,-0.7262,0.157,73.97
6/1/2010,-2.5236,-2.0013,-14.9709,2.0765,0.151,72.58
6/2/2010,1.8385,2.5654,3.1216,0.3467,0.15,72.86
6/3/2010,1.3909,1.3,4.2751,1.5665,0.14,74.61
6/4/2010,-4.6118,-3.3057,-5.3731,-0.8392,0.126,71.51
6/7/2010,-0.2754,-0.378,-1.0764,-0.6862,0.112,71.44
6/8/2010,1.8411,3.2715,-5.6651,-1.2437,0.117,71.99
6/9/2010,2.2898,-1.9758,-15.7955,-0.0466,0.095,74.38
6/10/2010,2.4153,3.0985,12.2603,-0.2333,0.085,75.48
6/11/2010,-1.5531,-0.0485,3.6303,0.8887,0.074,73.78
6/14/2010,0.2921,-0.7921,-9.7145,0.1159,0.056,75.12
6/15/2010,2.6216,1.8576,2.3802,0.1852,0.081,76.94
6/16/2010,0.738,0,1.4331,1.6409,0.094,77.67
6/17/2010,-0.9862,0.144,-0.4396,0.1137,0.092,76.79
6/18/2010,0.7684,0.7987,0.1577,-0.2271,0.099,77.18
6/21/2010,-0.2259,0.0475,-4.5025,1.2748,0.113,77.82
6/22/2010,-0.9341,-1.885,-2.1431,0.1124,0.123,77.21
6/23/2010,-2.1714,-1.3562,-0.0337,-1.1226,0.125,76.35
6/24/2010,0.4381,-1.6858,-3.1345,-1.9528,0.126,76.51
6/25/2010,3.6929,-1.6148,-5.9847,-1.1116,0.132,78.86
6/28/2010,-1.2619,-1.066,0.111,1.3583,0.14,78.25
6/29/2010,-2.9537,-2.0181,2.2921,-2.4492,0.147,75.94
6/30/2010,-0.6146,-0.384,4.373,-1.7054,0.175,75.63
7/1/2010,-3.2097,-0.806,1.7659,-4.8193,0.17,72.95
7/2/2010,-0.8214,-0.0707,-0.1361,0.7848,0.165,72.14
7/5/2010,-0.8214,-0.0707,-0.1361,-0.7285,0.165,72.14
7/6/2010,0.0307,1.5733,8.7223,1.5688,0.165,71.98
7/7/2010,3.1892,1.6881,4.0113,0.6726,0.157,74.07
7/8/2010,1.7236,0.6504,1.6571,2.9943,0.15,75.44
7/9/2010,0.3214,-0.051,0.9188,1.1773,0.15,76.09
7/12/2010,-1.6308,0.2722,7.9589,0.7124,0.142,74.95
7/13/2010,2.8419,0.8144,0.3264,1.8156,0.152,77.15
7/14/2010,-0.2303,-0.2693,-1.898,1.0885,0.15,77.04
7/15/2010,-0.2308,0.0169,7.5732,-1.4662,0.152,76.62
7/16/2010,-1.2146,-2.2102,-4.6763,-1.0695,0.15,76.01
7/19/2010,0.8782,0.8109,-3.6388,-0.7521,0.152,76.54
7/20/2010,1.0447,0.89,-1.5385,-0.4026,0.155,77.44
7/21/2010,-1.7806,-1.3232,2.642,0.8084,0.155,76.56
7/22/2010,3.5673,2.0801,0.2768,2.0755,0.15,79.3
7/23/2010,-0.0847,0.5726,1.7389,0.9704,0.15,78.98
7/26/2010,-0.113,1.1219,4.8562,-0.4348,0.157,78.98
7/27/2010,-1.9236,0.6955,-1.6818,0.1609,0.152,77.5
7/28/2010,-0.8941,0.1644,-0.7632,-1.5145,0.151,76.99
7/29/2010,2.0373,-0.9358,2.0154,-0.5825,0.15,78.36
7/30/2010,0.7986,-1.0938,0,-0.9609,0.145,78.95
8/2/2010,3.2258,3.7869,2.4695,3.8571,0.145,81.34
8/3/2010,1.1787,1.2593,1.4713,0.7747,0.146,82.55
8/4/2010,-0.0271,0,-1.525,0.7131,0.15,82.47
8/5/2010,-0.5149,-0.0159,3.2749,-0.7745,0.145,82.01
8/6/2010,-1.3893,-1.18,1.5978,-0.8724,0.142,80.7
8/9/2010,0.9116,0.7746,-1.1372,1.6906,0.142,81.48
8/10/2010,-1.8067,-0.8327,-1.8355,-0.3188,0.15,80.25
8/11/2010,-3.1503,-1.7762,-3.2909,-1.0966,0.15,78.02
8/12/2010,-2.3604,-0.2649,-1.057,-0.1617,0.152,75.74
8/13/2010,-0.3833,-0.5313,1.433,0.4165,0.152,75.39
8/16/2010,-0.5327,-0.0501,-1.3614,-0.3687,0.155,75.24
8/17/2010,0.7736,1.5698,-0.9115,0.8557,0.158,75.77
8/18/2010,-0.561,-1.1016,-1.9711,-0.5274,0.155,75.42
8/19/2010,-1.2767,-1.4298,-2.8418,-2.4205,0.15,74.43
8/20/2010,-0.9023,-0.6747,0.4415,-0.4016,0.15,73.46
8/23/2010,-1.5781,1.0358,-0.7692,0.9962,0.155,73.1
8/24/2010,-2.0352,-0.9412,-3.3223,-1.4796,0.155,71.63
8/25/2010,1.8886,-0.0509,0.945,-0.6436,0.155,72.52
8/26/2010,0.7723,-0.7299,0.4823,0.4798,0.15,73.36
8/27/2010,2.9123,2.2572,0.3953,1.0029,0.143,75.17
8/30/2010,-1.6384,-1.3378,-0.8436,-0.5674,0.135,74.7
8/31/2010,-3.3313,0.1864,-1.2195,-0.2615,0.137,71.92
9/1/2010,3.2268,3.0452,3.8185,2.3123,0.135,73.91
9/2/2010,1.3354,0.2463,1.1338,-0.0233,0.133,75.02
9/3/2010,-0.8985,0.4258,2.3517,1.4216,0.13,74.6
9/6/2010,-0.8985,0.4258,2.3517,0.4596,0.13,74.6
9/7/2010,-0.9671,-1.2557,-0.6412,-0.5718,0.13,74.09
9/8/2010,1.1291,0.3303,3.1729,1.6793,0.135,74.67
9/9/2010,-0.7544,0.4938,-0.9122,0.2941,0.14,74.25
9/10/2010,2.6756,0.2457,0.526,0.4512,0.137,76.45
9/13/2010,0.7699,-0.3268,0.3401,0.3369,0.142,77.19
9/14/2010,-0.4114,0.0164,0.4433,-0.1791,0.145,76.8
9/15/2010,-1.1803,-0.0164,-0.8827,0.2242,0.151,76.02
9/16/2010,-1.5228,-0.0492,0.2357,0.4251,0.155,74.57
9/17/2010,-1.0006,-0.3116,-0.6271,-0.4233,0.152,73.66
9/20/2010,1.7427,1.2669,1.7092,1.4318,0.155,74.86
9/21/2010,-1.7129,-0.0162,-0.2327,-0.794,0.16,73.52
9/22/2010,-0.2144,-0.1462,-1.2957,-1.8453,0.157,74.71
9/23/2010,0.2762,-0.4882,0.105,1.0872,0.155,75.18
9/24/2010,2.2345,0.9812,0.8655,0.3361,0.145,76.49
9/27/2010,-0.479,-0.0648,0.65,0.3126,0.135,76.52
9/28/2010,-0.1504,0.5672,1.4983,-0.6901,0.152,76.18
9/29/2010,2.2597,-0.7573,1.8071,-0.6277,0.16,77.86
9/30/2010,2.6517,0.3247,2.925,0.1128,0.158,79.97
10/1/2010,2.2675,1.2138,1.8946,0.7436,0.155,81.58
10/4/2010,-0.1123,-0.5596,-2.6937,-0.8276,0.152,81.47
10/5/2010,1.4049,1.7205,1.2494,0.7442,0.118,82.82
10/6/2010,0.5265,1.0749,0.6775,0.9626,0.12,83.23
10/7/2010,-2.2602,-0.1408,-0.2163,-0.0443,0.12,81.67
10/8/2010,1.9459,0.8301,0.9634,-0.244,0.12,82.66
10/11/2010,-1.5214,0.2641,-1.6221,0.5115,0.12,82.21
10/12/2010,0.1404,0.2324,0.0485,-0.9956,0.12,81.67
10/13/2010,1.4306,0.5255,0.3635,1.4302,0.132,83.01
10/14/2010,-0.4425,0.3998,-0.9418,-0.4406,0.14,82.69
10/15/2010,-1.4722,-0.1685,-0.9751,0.2213,0.14,81.25
10/18/2010,2.2836,1.672,2.1418,0.7949,0.14,83.08
10/19/2010,-4.5755,-1.7502,-1.3256,-0.9419,0.14,79.49
10/20/2010,2.8018,1.3667,0.3908,-0.199,0.137,81.77
10/21/2010,-2.0792,0.4696,-1.0949,-0.3102,0.127,80.56
10/22/2010,1.8364,0.0302,-0.369,0.2445,0.125,81.69
10/25/2010,0.2254,-0.211,-0.716,0.133,0.12,82.52
10/26/2010,0.3092,0.4985,1.0943,1.0186,0.132,82.55
10/27/2010,-0.7287,-1.2926,-1.353,-0.6576,0.135,81.94
10/28/2010,-0.0847,0.8375,1.2469,0.4854,0.128,82.18
10/29/2010,-0.6216,0.4077,0.4926,2.3496,0.116,81.43
11/1/2010,1.8197,0.6918,-0.0735,1.3302,0.106,82.95
11/2/2010,1.2846,1.3294,1.5943,1.6938,0.123,83.9
11/3/2010,1.2958,0.1916,2.2936,-0.2951,0.123,84.69
11/4/2010,2.0414,2.0744,3.6346,0.9939,0.12,86.49
11/5/2010,0.4268,0.8936,-0.2733,0.6281,0.12,86.85
11/8/2010,-0.3187,0.4571,-1.2788,-0.5618,0.116,87.06
11/9/2010,-1.279,1.0666,-0.532,-0.0418,0.125,86.72
11/10/2010,2.6721,0.7079,1.2326,-0.1256,0.132,87.81
11/11/2010,-0.5258,0.9841,0.3446,1.1528,0.13,87.81
11/12/2010,-3.6205,-1.1694,-1.5797,-0.2694,0.13,84.88
11/15/2010,0.0823,-0.7184,0.1163,0.5194,0.132,84.86
11/16/2010,-2.8767,-2.185,-2.9275,-2.5837,0.138,82.34
11/17/2010,-2.031,0.1015,-0.4308,0.9336,0.137,80.44
11/18/2010,2.2171,1.8838,1.4663,1.0301,0.138,81.85
11/19/2010,-0.7887,0.3271,-0.4264,-1.186,0.135,81.51
11/22/2010,-0.4827,-0.4962,-0.9279,-1.116,0.13,81.74
11/23/2010,-0.2853,-1.7239,-1.8012,-1.2564,0.141,81.25
11/24/2010,3.2332,1.3047,1.4184,1.2724,0.157,83.86
11/25/2010,3.2332,1.3047,1.4184,0.0639,0.155,83.86
11/26/2010,-0.3049,-0.9302,-1.3021,-0.0638,0.157,83.76
11/29/2010,2.2519,0.3178,-0.8307,-1.4693,0.16,85.73
11/30/2010,-2.012,0.1584,-1.4536,0.2593,0.165,84.11
12/1/2010,3.2186,2.5446,1.55,2.091,0.161,86.75
12/2/2010,1.5323,0.2103,1.7233,0.5279,0.15,88
12/3/2010,1.4297,-0.4057,0.4114,-0.252,0.137,89.19
12/6/2010,-0.2349,0.1686,3.1815,0.7159,0.13,89.38
12/7/2010,-1.0989,0.2103,0.1869,1.1917,0.142,88.69
12/8/2010,0.4233,0.5458,0.886,0.2893,0.14,88.28
12/9/2010,-0.0527,0.2088,-1.1093,-0.1236,0.14,88.37
12/10/2010,-0.738,0.25,1.0516,0.9282,0.122,87.79
12/13/2010,0.6107,0.2494,0.4394,-0.1022,0.125,88.61
12/14/2010,0.0264,-0.2488,2.3256,0.6137,0.142,88.28
12/15/2010,0.2375,-0.4572,-1.3051,-0.732,0.14,88.62
12/16/2010,-0.5923,0.515,-0.2508,0,0.13,87.7
12/17/2010,0.1192,-0.0692,-1.1429,-0.1229,0.106,88.02
12/20/2010,0.6348,0.0693,0.9942,0.3076,0.106,88.81
12/21/2010,0.6307,0.6923,-0.3205,1.2881,0.137,89.82
12/22/2010,0.9141,0.11,0.1608,0.4845,0.135,90.48
12/23/2010,0.8799,0.5495,0.8943,0.3415,0.137,91.51
12/24/2010,0.8799,0.5495,0.8943,0.02,0.137,91.51
12/27/2010,-0.6927,-0.2596,-0.0682,0.1401,0.131,91
12/28/2010,0.5167,0.5616,0.3184,0.6796,0.143,91.49
12/29/2010,-0.2313,-0.0681,-0.3627,0.1985,0.125,91.12
12/30/2010,-1.8032,-0.0136,-0.1365,-0.9709,0.113,89.84
12/31/2010,2.3085,-0.3272,0.638,-1.0404,0.125,91.38
1/3/2011,0.1282,1.9557,2.2187,1.9207,0.125,91.55
1/4/2011,-2.484,0.4695,2.4585,0.3769,0.14,89.38
1/5/2011,1.1555,-0.267,0.5188,-0.0593,0.14,90.3
1/6/2011,-2.1807,0.6426,-0.5806,-0.4944,0.145,88.38
1/7/2011,-0.0265,0.5454,-0.3245,0.6558,0.14,88.03
1/10/2011,1.3273,-0.6085,-0.1085,1.3425,0.14,89.25
1/11/2011,1.8601,0.7454,1.738,0.1364,0.15,91.11
1/12/2011,0.2829,1.1758,1.8364,0.0584,0.147,91.86
1/13/2011,-0.872,0.1698,-0.3145,-1.5361,0.145,91.4
1/14/2011,0.6986,1.4731,3.597,-0.3752,0.15,91.54
1/17/2011,0.6986,1.4731,3.597,-0.1586,0.15,91.54
1/18/2011,-0.4882,1.1177,-0.0406,1.2309,0.15,91.38
1/19/2011,-0.4906,-0.5971,-2.0922,-0.6472,0.16,90.86
1/20/2011,-2.5169,-0.6263,-1.3071,-1.2436,0.16,88.86
1/21/2011,-0.1597,1.582,0.0841,0.9994,0.155,89.11
1/24/2011,-1.5463,-0.4938,0.9872,0.475,0.155,87.87
1/25/2011,-1.7872,0.1145,-1.8095,-0.8667,0.155,86.19
1/26/2011,1.5991,1.2456,-0.9532,0.8742,0.16,87.33
1/27/2011,-2.4695,0.2762,-0.1711,1.3394,0.145,85.64
1/28/2011,4.5632,-1.1142,-1.0069,-0.3304,0.145,89.34
1/31/2011,2.7408,2.1395,2.7267,0.5265,0.15,92.19
2/1/2011,-1.3986,4.0035,1.0744,2.7546,0.155,90.77
2/2/2011,0.2889,-0.5959,-1.7716,0.4153,0.155,90.86
2/3/2011,-0.2357,0.036,-1.167,-2.2373,0.147,90.54
2/4/2011,-1.969,-0.1918,-1.1808,-1.8269,0.15,89.03
2/7/2011,-1.8211,0.7805,1.108,1.1557,0.147,87.48
2/8/2011,-0.0546,-0.6076,0.5372,-0.5035,0.15,86.94
2/9/2011,-0.3821,-0.5182,-1.1541,-0.637,0.136,86.71
2/10/2011,0.1096,0.7874,0.2182,0.6146,0.115,86.73
2/11/2011,-1.341,-0.4567,-0.283,-0.7685,0.117,85.58
2/14/2011,-0.4716,2.5235,1.9432,-0.2383,0.115,84.81
2/15/2011,-1.3657,-2.2848,0.771,1.0151,0.125,84.32
2/16/2011,0.3956,0.8678,0.5313,0.4335,0.112,84.99
2/17/2011,1.4917,0.227,1.6913,1.4518,0.094,86.36
2/18/2011,0.8319,0.7392,-0.3534,0.5802,0.094,86.2
2/21/2011,0.8319,0.7392,-0.3534,-0.596,0.094,86.2
2/22/2011,5.8581,1.1124,-1.8777,0.1161,0.106,93.57
2/23/2011,3.4035,1.9078,1.1695,-0.5989,0.122,98.1
2/24/2011,-2.0854,-1.2634,-0.4203,0.3693,0.122,97.28
2/25/2011,1.8219,-0.7328,1.5196,0.2517,0.13,97.88
2/28/2011,-1.2349,0.2226,0.7692,0.6954,0.14,96.97
3/1/2011,3.2917,-0.8535,-1.7949,-0.633,0.14,99.63
3/2/2011,2.248,0.3302,0.2941,-0.9459,0.127,102.23
3/3/2011,-0.5074,0.8698,0.9845,0.8575,0.126,101.91
3/4/2011,2.7926,-0.8623,0.726,0.0966,0.116,104.42
